True_Label,Predicted,Rounded
1,0.5826240181922913,1.0
0,0.8988600969314575,1.0
0,0.692522406578064,1.0
1,1.0011975765228271,1.0
1,0.8521883487701416,1.0
0,0.6451565623283386,1.0
1,0.6624579429626465,1.0
0,1.0671947002410889,1.0
1,0.9379804730415344,1.0
1,1.0630608797073364,1.0
1,0.6583849787712097,1.0
0,0.6587660908699036,1.0
0,0.6537960171699524,1.0
0,0.6862064599990845,1.0
1,0.9528338313102722,1.0
1,0.8543842434883118,1.0
1,0.9351608157157898,1.0
0,0.7120974659919739,1.0
1,1.1132410764694214,1.0
1,0.7391021251678467,1.0
1,0.8047019243240356,1.0
0,0.7677604556083679,1.0
0,0.5911341309547424,1.0
1,0.7589792609214783,1.0
0,0.46029868721961975,0.0
1,1.050652027130127,1.0
1,0.8128445744514465,1.0
0,0.5940409302711487,1.0
1,0.9445566534996033,1.0
1,0.7502206563949585,1.0
0,0.7204450368881226,1.0
0,0.5637636780738831,1.0
1,0.9872522354125977,1.0
0,0.7773039937019348,1.0
0,0.8396729826927185,1.0
1,1.5437445640563965,2.0
1,0.851063072681427,1.0
1,1.1871089935302734,1.0
1,1.1563901901245117,1.0
0,0.674442708492279,1.0
0,0.9779396653175354,1.0
0,0.7064198851585388,1.0
1,1.1236236095428467,1.0
1,0.7182490825653076,1.0
0,1.153385877609253,1.0
0,0.6081568002700806,1.0
0,0.7617040276527405,1.0
1,0.9639843106269836,1.0
1,1.189947247505188,1.0
0,0.6470093131065369,1.0
1,0.8537248969078064,1.0
1,0.7670709490776062,1.0
1,0.7409597039222717,1.0
0,0.7000128626823425,1.0
0,0.6685712933540344,1.0
1,0.7627190947532654,1.0
1,0.8856052756309509,1.0
1,0.6615360379219055,1.0
0,0.7096221446990967,1.0
1,0.8027393221855164,1.0
0,0.733767569065094,1.0
1,0.869034469127655,1.0
1,0.9120730757713318,1.0
1,1.0501759052276611,1.0
1,1.1101553440093994,1.0
0,0.6212397813796997,1.0
1,0.5087171196937561,1.0
0,0.5538988709449768,1.0
0,0.8046571612358093,1.0
0,0.5849915742874146,1.0
0,0.5257470011711121,1.0
1,0.9438482522964478,1.0
0,0.6711716055870056,1.0
1,0.9673545956611633,1.0
0,0.5990671515464783,1.0
0,0.6660897135734558,1.0
0,0.6562535166740417,1.0
1,0.9474862217903137,1.0
0,0.8786997199058533,1.0
0,0.6068933010101318,1.0
1,1.1803793907165527,1.0
0,0.8334211111068726,1.0
0,0.6865637898445129,1.0
1,0.8314153552055359,1.0
1,0.4468122720718384,0.0
1,0.6249668002128601,1.0
0,0.8065822720527649,1.0
1,0.9782220721244812,1.0
0,0.9084013104438782,1.0
0,0.5448827147483826,1.0
1,1.117712378501892,1.0
0,0.5552733540534973,1.0
1,0.7473416924476624,1.0
1,0.8020235300064087,1.0
0,0.8497879505157471,1.0
0,0.5920696258544922,1.0
0,0.7945969700813293,1.0
1,0.882346510887146,1.0
1,0.7583833932876587,1.0
0,0.586676836013794,1.0
0,0.6966016292572021,1.0
1,1.0096783638000488,1.0
1,0.9982105493545532,1.0
1,0.890188992023468,1.0
1,0.6145486235618591,1.0
0,1.064875602722168,1.0
0,0.758264422416687,1.0
0,0.9986752867698669,1.0
0,0.7565749287605286,1.0
0,0.9402747750282288,1.0
0,0.6044692397117615,1.0
1,0.8502197861671448,1.0
0,0.6741035580635071,1.0
1,0.8597299456596375,1.0
0,0.8567711710929871,1.0
1,0.9753429889678955,1.0
1,1.1719167232513428,1.0
0,0.8020360469818115,1.0
1,1.1088626384735107,1.0
1,0.7616450190544128,1.0
1,1.0527071952819824,1.0
0,0.8636495471000671,1.0
1,0.8160809874534607,1.0
1,0.8571276068687439,1.0
1,0.9515300989151001,1.0
1,0.7054063677787781,1.0
0,0.47845181822776794,0.0
0,0.7021859288215637,1.0
1,1.1234846115112305,1.0
1,0.8309441804885864,1.0
0,0.4952123761177063,0.0
0,0.5991062521934509,1.0
1,0.8048749566078186,1.0
0,0.6305304169654846,1.0
1,0.9152553081512451,1.0
1,1.0411241054534912,1.0
1,1.03531813621521,1.0
0,0.7656417489051819,1.0
0,0.7883277535438538,1.0
0,0.5067679286003113,1.0
0,0.8284403085708618,1.0
1,1.1077628135681152,1.0
1,1.137075662612915,1.0
0,0.9637730121612549,1.0
0,0.7291412353515625,1.0
0,0.8396676182746887,1.0
0,0.7127611041069031,1.0
0,0.6684603095054626,1.0
0,0.5229977369308472,1.0
0,0.6684418320655823,1.0
1,0.8606145977973938,1.0
1,0.9011763334274292,1.0
0,0.7372344732284546,1.0
1,0.7136954069137573,1.0
1,1.1757028102874756,1.0
0,0.6673203706741333,1.0
0,0.661446213722229,1.0
1,0.8560792207717896,1.0
0,0.7964594960212708,1.0
0,0.8026559948921204,1.0
1,0.9387350678443909,1.0
0,0.8598088622093201,1.0
0,0.6913531422615051,1.0
0,0.8920325636863708,1.0
1,0.6492161154747009,1.0
0,0.6564414501190186,1.0
0,0.5553769469261169,1.0
1,0.6662890315055847,1.0
0,0.67237788438797,1.0
1,0.9684871435165405,1.0
1,1.0213502645492554,1.0
1,0.7221285700798035,1.0
1,0.6056426167488098,1.0
1,0.9926640391349792,1.0
1,0.5701938271522522,1.0
0,0.5315042734146118,1.0
1,0.9444027543067932,1.0
1,0.6963556408882141,1.0
0,0.8089656233787537,1.0
1,0.7679541707038879,1.0
1,0.613309919834137,1.0
1,0.6073336005210876,1.0
0,0.7699776291847229,1.0
0,0.5272016525268555,1.0
1,1.0005311965942383,1.0
0,0.7936708331108093,1.0
0,0.8651800751686096,1.0
1,1.0934226512908936,1.0
0,0.7169097661972046,1.0
1,0.7367373108863831,1.0
0,0.7761669754981995,1.0
0,0.7964909076690674,1.0
1,0.9462549090385437,1.0
0,0.5373921990394592,1.0
1,0.9950278401374817,1.0
0,0.904559314250946,1.0
1,0.9094535708427429,1.0
0,0.5527112483978271,1.0
1,0.6463053822517395,1.0
1,1.0826301574707031,1.0
1,0.8794024586677551,1.0
0,0.6454101204872131,1.0
1,0.9301123023033142,1.0
1,0.7596193552017212,1.0
0,0.6563999056816101,1.0
0,0.7880345582962036,1.0
0,0.8310235738754272,1.0
0,0.7557188868522644,1.0
1,0.8198504447937012,1.0
0,0.5609139800071716,1.0
0,0.6510668992996216,1.0
0,0.6200619339942932,1.0
0,0.6364513039588928,1.0
0,1.0176700353622437,1.0
0,0.6560139060020447,1.0
0,0.7675361633300781,1.0
0,0.5022194385528564,1.0
0,0.40420717000961304,0.0
1,0.8353140950202942,1.0
1,0.9611185193061829,1.0
0,0.7608763575553894,1.0
0,0.6808680891990662,1.0
0,0.7626650929450989,1.0
0,0.9152513146400452,1.0
1,0.7336583733558655,1.0
1,0.8596420884132385,1.0
1,0.9493256211280823,1.0
0,0.8697595000267029,1.0
0,0.632891833782196,1.0
1,0.7099593281745911,1.0
1,0.7896645665168762,1.0
0,0.5647485852241516,1.0
0,0.5506747364997864,1.0
0,1.2723689079284668,1.0
0,0.8543313145637512,1.0
1,0.874251663684845,1.0
0,0.874525249004364,1.0
1,0.8714112639427185,1.0
0,0.5826651453971863,1.0
0,0.6562574505805969,1.0
0,0.670815110206604,1.0
1,0.9791297316551208,1.0
0,0.6237338185310364,1.0
1,0.8476307988166809,1.0
0,0.5194078683853149,1.0
