True_Label,Predicted,Rounded
0,0.31645938754081726,0.0
1,0.969796359539032,1.0
0,0.0791042372584343,0.0
0,0.5330357551574707,1.0
1,0.545833170413971,1.0
1,0.9598446488380432,1.0
0,0.26130563020706177,0.0
0,0.0791042372584343,0.0
0,0.23898574709892273,0.0
0,0.6437662243843079,1.0
0,0.750329852104187,1.0
1,0.6958500146865845,1.0
1,0.9365488886833191,1.0
1,0.6496580839157104,1.0
0,0.35951125621795654,0.0
1,0.7892869710922241,1.0
0,0.0791042372584343,0.0
0,0.25524526834487915,0.0
0,0.08453305065631866,0.0
0,0.21619075536727905,0.0
1,0.8849380612373352,1.0
1,0.7052498459815979,1.0
0,0.34222152829170227,0.0
0,0.08059616386890411,0.0
1,0.7781602740287781,1.0
0,0.1815592497587204,0.0
0,0.13307078182697296,0.0
0,0.0791042372584343,0.0
1,1.070037841796875,1.0
1,0.813310980796814,1.0
1,1.0668672323226929,1.0
0,0.3466648757457733,0.0
0,0.49726343154907227,0.0
1,0.9750540852546692,1.0
0,0.12185634672641754,0.0
1,0.6045370697975159,1.0
0,0.3854433000087738,0.0
1,0.8300923705101013,1.0
1,0.8036799430847168,1.0
1,0.6237823963165283,1.0
0,0.20672635734081268,0.0
1,1.1955721378326416,1.0
0,0.46335333585739136,0.0
1,0.8596034049987793,1.0
0,0.21098822355270386,0.0
0,0.19238705933094025,0.0
1,0.5010541677474976,1.0
0,0.24222949147224426,0.0
0,0.18798834085464478,0.0
1,0.505341112613678,1.0
0,0.41252800822257996,0.0
0,0.09750071167945862,0.0
1,0.2658276855945587,0.0
0,0.7714828848838806,1.0
1,0.7284380197525024,1.0
1,0.4643360674381256,0.0
0,0.6305261254310608,1.0
1,0.7966422438621521,1.0
0,0.13708099722862244,0.0
1,0.9572910666465759,1.0
1,0.49406903982162476,0.0
0,0.4898388683795929,0.0
0,0.23694081604480743,0.0
1,0.9808017015457153,1.0
1,0.782090961933136,1.0
0,0.3414362967014313,0.0
1,0.1657579392194748,0.0
0,0.6631174683570862,1.0
1,0.8092032074928284,1.0
1,0.7331439852714539,1.0
1,0.42377495765686035,0.0
0,0.0791042372584343,0.0
0,0.22558045387268066,0.0
0,0.42782115936279297,0.0
1,0.9752398133277893,1.0
1,0.6401472687721252,1.0
1,0.9270039200782776,1.0
0,0.39658039808273315,0.0
1,1.0613152980804443,1.0
1,0.37816447019577026,0.0
1,0.7133169174194336,1.0
0,0.22949492931365967,0.0
0,0.1973583847284317,0.0
1,0.7640923857688904,1.0
0,0.09155234694480896,0.0
1,0.91287761926651,1.0
1,0.917603075504303,1.0
0,0.07994233071804047,0.0
1,0.6612831950187683,1.0
1,0.7204416394233704,1.0
0,0.5437067151069641,1.0
0,0.19477520883083344,0.0
1,1.0768723487854004,1.0
0,0.1467220038175583,0.0
0,0.4211329519748688,0.0
1,1.186017632484436,1.0
1,0.7171093225479126,1.0
1,1.026374101638794,1.0
1,0.7664747834205627,1.0
0,0.25153571367263794,0.0
0,0.5336044430732727,1.0
0,0.08110098540782928,0.0
1,0.901432991027832,1.0
1,0.37410348653793335,0.0
0,0.8102503418922424,1.0
0,0.0791042372584343,0.0
0,0.5765137076377869,1.0
1,1.4081141948699951,1.0
1,0.6916182637214661,1.0
0,0.2852267622947693,0.0
1,0.9764068722724915,1.0
1,0.4520268738269806,0.0
1,0.7785826921463013,1.0
0,0.27306270599365234,0.0
0,0.20149792730808258,0.0
1,0.6937788724899292,1.0
1,0.7904514074325562,1.0
1,0.9050535559654236,1.0
0,0.483231782913208,0.0
1,0.6177790760993958,1.0
0,0.09458179771900177,0.0
1,0.4139765501022339,0.0
1,0.870877742767334,1.0
1,0.935232937335968,1.0
1,0.9704830050468445,1.0
0,0.1494324654340744,0.0
1,0.3107486963272095,0.0
0,0.33749625086784363,0.0
0,0.5668339133262634,1.0
0,0.345905065536499,0.0
0,0.10139532387256622,0.0
1,1.033287763595581,1.0
0,0.11576633155345917,0.0
1,0.840969979763031,1.0
0,0.12202960252761841,0.0
0,0.19496794044971466,0.0
0,0.17972679436206818,0.0
1,0.5640206336975098,1.0
0,0.6271262764930725,1.0
0,0.13656005263328552,0.0
1,0.73702472448349,1.0
0,0.0791042372584343,0.0
0,0.26593852043151855,0.0
1,0.5627551674842834,1.0
1,0.6209350228309631,1.0
1,0.69097501039505,1.0
0,0.08348146826028824,0.0
1,0.9086152911186218,1.0
0,0.21719931066036224,0.0
0,0.09500864148139954,0.0
1,0.9377464056015015,1.0
0,0.19226722419261932,0.0
1,0.15203070640563965,0.0
1,0.5439832806587219,1.0
0,0.7410043478012085,1.0
0,0.08910517394542694,0.0
0,0.29425784945487976,0.0
1,0.7732428908348083,1.0
1,0.62281733751297,1.0
0,0.0791042372584343,0.0
0,0.11159513890743256,0.0
1,0.7731873393058777,1.0
1,0.8741757273674011,1.0
1,1.0985437631607056,1.0
1,0.2981031537055969,0.0
0,0.5038917064666748,1.0
0,0.3763419985771179,0.0
0,0.4571758508682251,0.0
0,0.616537868976593,1.0
0,0.24625574052333832,0.0
0,0.08755803108215332,0.0
1,0.8835100531578064,1.0
0,0.0791042372584343,0.0
1,0.42681360244750977,0.0
0,0.10363373160362244,0.0
1,1.0514525175094604,1.0
1,1.382725715637207,1.0
0,0.37209877371788025,0.0
1,1.3551511764526367,1.0
1,0.591542661190033,1.0
1,0.8129448890686035,1.0
0,0.7539329528808594,1.0
1,0.7720215320587158,1.0
1,0.7988777756690979,1.0
1,0.8319546580314636,1.0
1,0.1484408676624298,0.0
0,0.35328948497772217,0.0
0,0.44368141889572144,0.0
1,0.8724086880683899,1.0
1,0.6669560670852661,1.0
0,0.20472699403762817,0.0
0,0.5872966647148132,1.0
1,0.7362430691719055,1.0
0,0.14068980515003204,0.0
1,0.9717524647712708,1.0
1,1.0176613330841064,1.0
1,0.8979466557502747,1.0
0,0.10225243866443634,0.0
0,0.3653941750526428,0.0
0,0.1963849514722824,0.0
0,0.3469427824020386,0.0
1,0.8885584473609924,1.0
1,1.0296552181243896,1.0
0,0.5214612483978271,1.0
0,0.35813766717910767,0.0
0,0.21989376842975616,0.0
0,0.7351273894309998,1.0
0,0.0791042372584343,0.0
0,0.14534077048301697,0.0
0,0.0791042372584343,0.0
1,0.8933008313179016,1.0
1,1.0025888681411743,1.0
0,0.0791042372584343,0.0
1,0.3262837529182434,0.0
1,1.0502406358718872,1.0
0,0.23942144215106964,0.0
0,0.0791042372584343,0.0
1,0.40912505984306335,0.0
0,0.7268527150154114,1.0
0,0.43539318442344666,0.0
1,1.0847105979919434,1.0
0,0.4038653075695038,0.0
0,0.25785648822784424,0.0
0,0.6843996644020081,1.0
1,0.5800781846046448,1.0
0,0.6096180081367493,1.0
0,0.08423137664794922,0.0
1,0.390690416097641,0.0
0,0.08444498479366302,0.0
1,0.6939232349395752,1.0
1,1.1474071741104126,1.0
1,0.578658401966095,1.0
1,0.44334864616394043,0.0
1,0.8179520964622498,1.0
1,0.26923254132270813,0.0
0,0.09304088354110718,0.0
1,0.8749539256095886,1.0
1,0.7909883260726929,1.0
0,0.42441463470458984,0.0
1,0.4949798285961151,0.0
1,1.009592890739441,1.0
1,0.6534436941146851,1.0
0,0.15535524487495422,0.0
0,0.0791042372584343,0.0
1,0.6061708927154541,1.0
0,0.0791042372584343,0.0
0,0.3391457200050354,0.0
1,0.570276141166687,1.0
0,0.0791042372584343,0.0
1,0.2711358666419983,0.0
0,0.22013132274150848,0.0
0,0.4779003858566284,0.0
1,0.4882376194000244,0.0
0,0.0791042372584343,0.0
1,0.8656623959541321,1.0
0,0.19095997512340546,0.0
1,0.7178552746772766,1.0
0,0.0791042372584343,0.0
1,0.27447813749313354,0.0
1,0.8369558453559875,1.0
1,0.699932873249054,1.0
0,0.24897800385951996,0.0
1,0.6727747917175293,1.0
1,0.4325680434703827,0.0
0,0.24518617987632751,0.0
0,0.09620444476604462,0.0
0,0.6479882597923279,1.0
0,0.26204344630241394,0.0
1,0.9879337549209595,1.0
0,0.34791311621665955,0.0
0,0.09185661375522614,0.0
0,0.07979895919561386,0.0
0,0.14665275812149048,0.0
0,0.21791186928749084,0.0
0,0.35319989919662476,0.0
0,0.3909308910369873,0.0
0,0.1432764232158661,0.0
0,0.0791042372584343,0.0
1,1.1302745342254639,1.0
1,1.0178531408309937,1.0
0,0.09399551153182983,0.0
0,0.10401441156864166,0.0
0,0.1180943101644516,0.0
0,0.6096628904342651,1.0
1,0.9300991892814636,1.0
1,0.7518587708473206,1.0
1,0.7447953224182129,1.0
0,0.4030072093009949,0.0
0,0.0791042372584343,0.0
1,0.5902668237686157,1.0
1,0.44453656673431396,0.0
0,0.22642086446285248,0.0
0,0.08287925273180008,0.0
0,0.9648606181144714,1.0
0,0.7978547215461731,1.0
1,1.1065560579299927,1.0
0,0.29122889041900635,0.0
1,0.4727993309497833,0.0
0,0.3972522020339966,0.0
0,0.23364795744419098,0.0
0,0.18980778753757477,0.0
1,0.7660953998565674,1.0
0,0.16287124156951904,0.0
1,0.4033886790275574,0.0
0,0.3711942434310913,0.0
