True_Label,Predicted,Rounded
1,0.7188402414321899,1.0
1,0.9263203144073486,1.0
1,1.014460563659668,1.0
1,0.7807119488716125,1.0
0,0.7199888825416565,1.0
0,0.0,0.0
1,0.77048659324646,1.0
0,0.1455523818731308,0.0
0,0.45422178506851196,0.0
0,0.3654886484146118,0.0
1,1.0742928981781006,1.0
0,0.0,0.0
0,0.518821656703949,1.0
1,0.6638858914375305,1.0
1,1.0089426040649414,1.0
0,0.3446881175041199,0.0
0,0.0,0.0
0,0.27900275588035583,0.0
0,0.7630720734596252,1.0
0,0.920660138130188,1.0
1,0.6178703308105469,1.0
1,1.1418142318725586,1.0
1,0.7101885080337524,1.0
0,0.3572053015232086,0.0
1,0.8754916191101074,1.0
0,0.0,0.0
0,0.23857486248016357,0.0
0,0.0,0.0
0,0.31232884526252747,0.0
1,0.8907269835472107,1.0
1,0.7582664489746094,1.0
0,0.26695531606674194,0.0
0,0.003920682240277529,0.0
1,0.8944634199142456,1.0
0,0.14324341714382172,0.0
0,0.07723818719387054,0.0
0,0.02229304239153862,0.0
1,1.0700154304504395,1.0
1,0.8850290775299072,1.0
1,1.035617470741272,1.0
0,0.38036394119262695,0.0
0,0.6233941316604614,1.0
1,0.9514960050582886,1.0
0,0.14780732989311218,0.0
1,0.7653682827949524,1.0
0,0.5060779452323914,1.0
1,0.9288765788078308,1.0
1,0.8694254159927368,1.0
1,0.6391103863716125,1.0
0,0.2005922645330429,0.0
1,1.3525402545928955,1.0
0,0.5707950592041016,1.0
1,0.9057053923606873,1.0
0,0.19767089188098907,0.0
0,0.2130875438451767,0.0
1,0.588050365447998,1.0
0,0.22741180658340454,0.0
0,0.19429972767829895,0.0
1,0.6075097918510437,1.0
0,0.48372453451156616,0.0
0,0.12089476734399796,0.0
1,0.32515811920166016,0.0
0,0.8351428508758545,1.0
1,0.8490457534790039,1.0
1,0.5242711305618286,1.0
0,0.6949595212936401,1.0
1,0.8897949457168579,1.0
0,0.052259672433137894,0.0
1,1.0468354225158691,1.0
1,0.4178564250469208,0.0
0,0.5941788554191589,1.0
0,0.2279607504606247,0.0
1,1.0155023336410522,1.0
1,0.8754855394363403,1.0
0,0.2622729539871216,0.0
1,0.03115471825003624,0.0
0,0.712252140045166,1.0
1,0.9379460215568542,1.0
1,0.8557727336883545,1.0
1,0.43219083547592163,0.0
0,0.01912430301308632,0.0
0,0.2840958535671234,0.0
0,0.5022258162498474,1.0
1,1.1601749658584595,1.0
1,0.6513534784317017,1.0
1,1.1158463954925537,1.0
0,0.5410876870155334,1.0
1,1.1756985187530518,1.0
1,0.5109559297561646,1.0
1,0.8304358720779419,1.0
0,0.2975556254386902,0.0
0,0.08426299691200256,0.0
1,0.8493733406066895,1.0
0,0.0,0.0
1,1.0477813482284546,1.0
1,0.9791380763053894,1.0
0,0.005519401747733355,0.0
1,0.6824073195457458,1.0
1,0.8029717206954956,1.0
0,0.6579515933990479,1.0
0,0.06687969714403152,0.0
1,1.1384975910186768,1.0
0,0.16098983585834503,0.0
0,0.42062681913375854,0.0
1,1.4081964492797852,1.0
1,0.7688159942626953,1.0
1,1.21177339553833,1.0
1,0.8927115797996521,1.0
0,0.30120202898979187,0.0
0,0.6920565366744995,1.0
0,0.038019441068172455,0.0
1,1.0938737392425537,1.0
1,0.3639860451221466,0.0
0,0.9079811573028564,1.0
0,0.0,0.0
0,0.5540981888771057,1.0
1,1.574581265449524,2.0
1,0.8319375514984131,1.0
0,0.2560053765773773,0.0
1,1.1035685539245605,1.0
1,0.49516206979751587,0.0
1,0.8748526573181152,1.0
0,0.3087775409221649,0.0
0,0.1990099847316742,0.0
1,0.9030351042747498,1.0
1,0.9018430709838867,1.0
1,0.9180602431297302,1.0
0,0.5027706623077393,1.0
1,0.6990706920623779,1.0
0,0.15809765458106995,0.0
1,0.35403531789779663,0.0
1,1.0199546813964844,1.0
1,1.0881174802780151,1.0
1,1.2049229145050049,1.0
0,0.20954033732414246,0.0
1,0.30905476212501526,0.0
0,0.3672347664833069,0.0
0,0.6575389504432678,1.0
0,0.2991828918457031,0.0
0,0.07077648490667343,0.0
1,1.1612372398376465,1.0
0,0.12318746745586395,0.0
1,1.0675806999206543,1.0
0,0.05758262053132057,0.0
0,0.30156421661376953,0.0
0,0.21734820306301117,0.0
1,0.6794695258140564,1.0
0,0.7620177268981934,1.0
0,0.1725475788116455,0.0
1,0.7143969535827637,1.0
0,0.047147709876298904,0.0
0,0.2902735471725464,0.0
1,0.5918008685112,1.0
1,0.6040540337562561,1.0
1,0.7362905740737915,1.0
0,0.08070036768913269,0.0
1,1.019162654876709,1.0
0,0.3089800775051117,0.0
0,0.09173941612243652,0.0
1,1.1183140277862549,1.0
0,0.12337546050548553,0.0
1,0.08940763026475906,0.0
1,0.6631119251251221,1.0
0,0.8371468186378479,1.0
0,0.009062506258487701,0.0
0,0.33569830656051636,0.0
1,0.9139541983604431,1.0
1,0.670272707939148,1.0
0,0.0,0.0
0,0.12067706137895584,0.0
1,0.923386812210083,1.0
1,0.9420321583747864,1.0
1,1.1732523441314697,1.0
1,0.19213642179965973,0.0
0,0.5453782081604004,1.0
0,0.4602283835411072,0.0
0,0.5439556837081909,1.0
0,0.47629261016845703,0.0
0,0.22669997811317444,0.0
0,0.03210984915494919,0.0
1,0.9526081681251526,1.0
0,0.0,0.0
1,0.3606328070163727,0.0
0,0.11260983347892761,0.0
1,1.1368486881256104,1.0
1,1.5331180095672607,2.0
0,0.460371732711792,0.0
1,1.5611505508422852,2.0
1,0.7143658399581909,1.0
1,0.9074752330780029,1.0
0,0.8992092609405518,1.0
1,0.8261911273002625,1.0
1,0.8079593181610107,1.0
1,0.9261915683746338,1.0
1,0.12533189356327057,0.0
0,0.2988537549972534,0.0
0,0.4832286834716797,0.0
1,0.9040856957435608,1.0
1,0.8149112462997437,1.0
0,0.1554766297340393,0.0
0,0.6963590383529663,1.0
1,0.8672577142715454,1.0
0,0.1669575721025467,0.0
1,1.1333768367767334,1.0
1,1.1141176223754883,1.0
1,0.9603954553604126,1.0
0,0.11804039776325226,0.0
0,0.5977065563201904,1.0
0,0.20114579796791077,0.0
0,0.4967745542526245,0.0
1,0.9211491346359253,1.0
1,0.948662281036377,1.0
0,0.615342915058136,1.0
0,0.36552923917770386,0.0
0,0.30039146542549133,0.0
0,0.8385560512542725,1.0
0,0.0,0.0
0,0.18208174407482147,0.0
0,0.0,0.0
1,1.0384280681610107,1.0
1,1.017808437347412,1.0
0,0.043654512614011765,0.0
1,0.43339020013809204,0.0
1,1.2806038856506348,1.0
0,0.2594788074493408,0.0
0,0.0,0.0
1,0.5937297344207764,1.0
0,0.8050824999809265,1.0
0,0.48827841877937317,0.0
1,1.1874330043792725,1.0
0,0.553957462310791,1.0
0,0.35113468766212463,0.0
0,0.8051280975341797,1.0
1,0.6649477481842041,1.0
0,0.7139467597007751,1.0
0,0.0,0.0
1,0.3627232313156128,0.0
0,0.04975487291812897,0.0
1,0.8597416877746582,1.0
1,1.2769622802734375,1.0
1,0.6170649528503418,1.0
1,0.5078940987586975,1.0
1,0.9734188318252563,1.0
1,0.3069477677345276,0.0
0,0.020728636533021927,0.0
1,1.045757532119751,1.0
1,0.8304561376571655,1.0
0,0.48633962869644165,0.0
1,0.5102854371070862,1.0
1,1.062357783317566,1.0
1,0.6832321882247925,1.0
0,0.0732387825846672,0.0
0,0.033834464848041534,0.0
1,0.700230598449707,1.0
0,0.0,0.0
0,0.4436455965042114,0.0
1,0.6548333764076233,1.0
0,0.06329416483640671,0.0
1,0.29525551199913025,0.0
0,0.26690027117729187,0.0
0,0.5065903067588806,1.0
1,0.5126199722290039,1.0
0,0.0,0.0
1,0.9553971290588379,1.0
0,0.12174151837825775,0.0
1,0.8255983591079712,1.0
0,0.0,0.0
1,0.34649568796157837,0.0
1,0.9259629845619202,1.0
1,0.6693712472915649,1.0
0,0.353473961353302,0.0
1,0.6856258511543274,1.0
1,0.5655701160430908,1.0
0,0.2986709177494049,0.0
0,0.13779601454734802,0.0
0,0.6552572846412659,1.0
0,0.25216782093048096,0.0
1,1.1332817077636719,1.0
0,0.26109057664871216,0.0
0,0.06760215014219284,0.0
0,0.0,0.0
0,0.11204478144645691,0.0
0,0.21381022036075592,0.0
0,0.4316626489162445,0.0
0,0.362193763256073,0.0
0,0.17506033182144165,0.0
0,0.0009560850448906422,0.0
1,1.047111988067627,1.0
1,1.0974693298339844,1.0
0,0.028645187616348267,0.0
0,0.0,0.0
0,0.17218180000782013,0.0
0,0.7401535511016846,1.0
1,1.0291521549224854,1.0
1,0.7821979522705078,1.0
1,0.7513240575790405,1.0
0,0.4869290292263031,0.0
0,0.0,0.0
1,0.6578565835952759,1.0
1,0.6141235828399658,1.0
0,0.19689510762691498,0.0
0,0.0,0.0
0,0.9214924573898315,1.0
0,0.8589050769805908,1.0
1,1.0952129364013672,1.0
0,0.3809881806373596,0.0
1,0.6147879362106323,1.0
0,0.3365938067436218,0.0
0,0.2879524827003479,0.0
0,0.171037495136261,0.0
1,0.8743935227394104,1.0
0,0.15322573482990265,0.0
1,0.5123336315155029,1.0
0,0.4613204598426819,0.0
